"[61, 14, 77, 98, 12, 89, 93, 13, 0, 37, 42, 96, 31, 20, 10, 0, 2, 39, 21, 60, 4, 41, 0, 56, 83, 92, 95, 9, 57, 0, 71, 48, 82, 84, 34, 0, 100, 69, 28, 54, 72, 80, 0, 36, 87, 33, 74, 38, 73, 53, 79, 0, 27, 26, 5, 91, 25, 0, 52, 3, 86, 45, 51, 0, 99, 58, 6, 24, 70, 75, 0, 55, 85, 81, 40, 78, 23, 65, 0, 43, 17, 30, 47, 63, 0, 16, 97, 35, 8, 29, 0, 59, 19, 94, 18, 15, 44, 0, 50, 32, 46, 49, 1, 64, 62, 0, 90, 67, 68, 0, 88, 7, 22, 76, 0, 66, 11, 0, 0, 0, 0, 0, 0, 0]"
"[97, 84, 1, 67, 29, 34, 51, 0, 30, 4, 82, 55, 8, 73, 95, 37, 0, 63, 25, 49, 17, 61, 45, 91, 7, 0, 78, 50, 68, 20, 98, 60, 62, 23, 0, 92, 72, 33, 56, 94, 58, 13, 0, 27, 87, 69, 64, 41, 80, 83, 0, 66, 74, 96, 71, 70, 3, 65, 0, 44, 76, 26, 12, 86, 18, 0, 39, 15, 16, 28, 75, 38, 0, 79, 14, 31, 85, 0, 88, 32, 46, 57, 36, 0, 90, 9, 77, 81, 53, 59, 0, 6, 52, 89, 2, 24, 48, 0, 47, 5, 42, 19, 100, 0, 93, 54, 43, 0, 21, 35, 11, 99, 0, 10, 40, 22, 0, 0, 0, 0, 0, 0, 0, 0]"
"[25, 41, 91, 2, 0, 58, 54, 6, 88, 44, 81, 31, 79, 29, 0, 71, 36, 7, 50, 16, 42, 84, 4, 0, 45, 93, 86, 48, 38, 75, 72, 76, 0, 80, 10, 18, 100, 92, 20, 0, 77, 53, 39, 70, 78, 19, 40, 0, 73, 46, 21, 87, 85, 57, 83, 0, 3, 26, 22, 33, 30, 1, 69, 51, 0, 64, 97, 55, 98, 65, 68, 23, 5, 37, 0, 49, 43, 47, 28, 0, 12, 67, 35, 14, 0, 96, 95, 62, 99, 90, 66, 0, 63, 59, 74, 60, 34, 8, 32, 0, 27, 9, 61, 0, 56, 11, 15, 0, 17, 52, 13, 0, 82, 89, 0, 24, 94, 0, 0, 0, 0, 0, 0, 0]"
"[95, 83, 86, 41, 44, 52, 72, 64, 45, 0, 33, 71, 65, 18, 89, 35, 68, 69, 0, 12, 91, 32, 61, 54, 25, 46, 0, 75, 60, 10, 53, 94, 80, 84, 0, 21, 1, 74, 36, 59, 38, 4, 0, 76, 11, 2, 47, 15, 40, 0, 99, 67, 79, 63, 20, 27, 57, 17, 0, 62, 98, 24, 77, 43, 90, 26, 0, 56, 19, 42, 8, 0, 31, 97, 55, 82, 5, 6, 0, 49, 88, 78, 39, 87, 100, 93, 0, 51, 3, 66, 0, 7, 96, 85, 58, 0, 37, 48, 23, 81, 29, 0, 13, 73, 30, 9, 0, 14, 28, 0, 22, 0, 16, 34, 50, 0, 92, 70, 0, 0, 0, 0, 0, 0]"
"[86, 27, 53, 66, 50, 99, 21, 0, 29, 19, 22, 28, 15, 20, 43, 0, 34, 24, 30, 74, 17, 37, 64, 55, 91, 40, 0, 72, 61, 54, 57, 71, 69, 67, 93, 0, 56, 47, 52, 89, 13, 84, 94, 70, 0, 39, 9, 11, 6, 4, 100, 0, 58, 2, 96, 98, 78, 0, 76, 59, 90, 62, 85, 0, 16, 1, 63, 26, 8, 0, 80, 88, 18, 46, 0, 3, 68, 65, 31, 60, 25, 0, 97, 41, 75, 42, 35, 33, 0, 48, 49, 92, 0, 73, 7, 32, 87, 95, 36, 23, 0, 82, 14, 77, 81, 0, 83, 38, 79, 10, 0, 12, 45, 51, 5, 0, 44, 0, 0, 0, 0, 0, 0, 0]"
"[99, 27, 88, 41, 30, 35, 79, 0, 33, 45, 48, 60, 59, 67, 0, 8, 4, 36, 29, 1, 22, 0, 95, 2, 28, 85, 19, 94, 24, 34, 0, 65, 98, 5, 57, 49, 92, 62, 50, 0, 84, 46, 68, 86, 3, 20, 63, 54, 0, 69, 96, 55, 10, 43, 58, 0, 71, 52, 90, 83, 0, 6, 16, 32, 100, 26, 0, 11, 56, 12, 81, 78, 0, 64, 77, 15, 74, 51, 0, 82, 42, 91, 66, 47, 14, 0, 18, 9, 44, 37, 89, 61, 80, 7, 93, 0, 72, 76, 75, 53, 0, 73, 17, 25, 70, 38, 40, 0, 21, 31, 87, 0, 13, 39, 0, 23, 97, 0, 0, 0, 0, 0, 0, 0]"
"[5, 43, 24, 98, 82, 66, 58, 55, 0, 20, 27, 14, 34, 99, 18, 63, 0, 32, 57, 11, 54, 3, 41, 100, 0, 62, 80, 10, 77, 59, 0, 91, 19, 37, 97, 0, 76, 53, 4, 48, 26, 31, 0, 40, 51, 17, 49, 74, 38, 0, 72, 12, 71, 7, 52, 13, 0, 15, 85, 30, 47, 21, 0, 89, 28, 44, 35, 22, 73, 0, 83, 8, 0, 87, 6, 61, 68, 60, 70, 0, 94, 86, 75, 93, 0, 29, 33, 88, 0, 50, 81, 96, 36, 0, 1, 46, 78, 84, 0, 39, 42, 90, 92, 0, 25, 9, 0, 65, 64, 45, 0, 69, 95, 0, 67, 23, 56, 0, 79, 16, 0, 2, 0, 0]"
"[54, 6, 34, 98, 53, 69, 66, 0, 88, 10, 7, 45, 3, 2, 49, 80, 0, 83, 97, 62, 40, 27, 61, 92, 37, 0, 67, 28, 65, 17, 24, 94, 4, 36, 0, 59, 57, 100, 22, 47, 14, 8, 11, 0, 51, 76, 77, 46, 39, 0, 13, 5, 52, 0, 73, 48, 19, 41, 23, 0, 29, 82, 60, 93, 26, 0, 42, 79, 12, 87, 0, 1, 32, 89, 70, 33, 0, 30, 25, 90, 44, 96, 85, 35, 0, 63, 71, 68, 74, 81, 0, 84, 9, 56, 86, 0, 78, 58, 43, 75, 0, 64, 95, 38, 16, 99, 0, 31, 72, 0, 21, 15, 55, 91, 0, 20, 0, 50, 18, 0, 0, 0, 0, 0]"
"[27, 56, 57, 81, 97, 55, 88, 82, 99, 0, 62, 15, 22, 20, 28, 49, 78, 45, 46, 32, 0, 63, 30, 100, 6, 17, 77, 42, 0, 26, 50, 70, 31, 85, 80, 11, 0, 65, 10, 13, 12, 34, 36, 0, 51, 40, 95, 37, 60, 25, 0, 67, 2, 18, 3, 0, 86, 16, 98, 33, 0, 9, 21, 76, 53, 61, 73, 0, 44, 24, 94, 23, 0, 4, 90, 83, 29, 92, 64, 66, 79, 87, 0, 35, 59, 74, 84, 58, 0, 14, 69, 38, 89, 0, 8, 68, 54, 91, 0, 52, 1, 93, 47, 72, 0, 71, 5, 96, 0, 39, 41, 0, 19, 0, 7, 0, 43, 0, 48, 0, 75, 0, 0, 0]"
"[85, 98, 65, 36, 75, 25, 49, 3, 0, 60, 26, 89, 50, 78, 86, 0, 18, 77, 41, 19, 88, 48, 0, 34, 66, 10, 17, 23, 81, 93, 51, 0, 80, 64, 71, 69, 14, 20, 0, 47, 92, 82, 8, 37, 29, 94, 0, 73, 32, 9, 15, 61, 42, 57, 38, 0, 21, 13, 46, 35, 74, 43, 31, 1, 0, 11, 100, 27, 7, 44, 0, 12, 16, 52, 4, 28, 53, 84, 0, 40, 54, 96, 55, 5, 67, 0, 97, 91, 70, 87, 56, 58, 0, 63, 79, 59, 39, 24, 0, 62, 99, 2, 72, 0, 33, 90, 45, 68, 83, 0, 22, 95, 30, 0, 6, 76, 0, 0, 0, 0, 0, 0, 0, 0]"
"[90, 36, 50, 89, 21, 80, 0, 24, 3, 4, 28, 79, 100, 39, 0, 81, 76, 98, 35, 14, 0, 11, 1, 10, 58, 34, 38, 0, 19, 31, 53, 92, 96, 64, 60, 0, 44, 32, 97, 65, 26, 0, 51, 66, 37, 88, 18, 15, 0, 62, 47, 27, 72, 67, 95, 0, 22, 69, 29, 91, 70, 85, 0, 13, 12, 54, 68, 63, 33, 30, 0, 59, 99, 16, 71, 0, 45, 48, 49, 77, 73, 2, 75, 0, 43, 7, 41, 23, 0, 42, 40, 20, 78, 87, 17, 9, 52, 0, 55, 25, 94, 82, 5, 84, 74, 0, 61, 86, 6, 57, 0, 8, 93, 46, 56, 0, 83, 0, 0, 0, 0, 0, 0, 0]"
"[5, 68, 38, 44, 70, 97, 89, 0, 59, 86, 83, 34, 21, 52, 28, 0, 60, 93, 62, 49, 43, 36, 85, 0, 63, 75, 16, 95, 17, 81, 0, 82, 42, 30, 23, 53, 0, 26, 77, 37, 96, 29, 11, 0, 100, 54, 47, 51, 73, 46, 0, 88, 90, 13, 35, 14, 94, 31, 0, 15, 3, 24, 78, 27, 87, 9, 0, 33, 58, 7, 2, 0, 76, 91, 1, 57, 72, 19, 0, 98, 39, 48, 50, 0, 80, 55, 74, 84, 61, 0, 66, 22, 20, 65, 25, 0, 4, 64, 12, 10, 45, 0, 67, 32, 71, 40, 0, 56, 6, 0, 41, 79, 92, 0, 18, 0, 8, 69, 0, 99, 0, 0, 0, 0]"
"[92, 7, 93, 50, 20, 30, 28, 49, 0, 46, 52, 85, 72, 56, 2, 51, 39, 77, 0, 18, 71, 14, 13, 45, 65, 10, 89, 66, 0, 70, 41, 23, 32, 96, 16, 94, 88, 0, 6, 97, 69, 25, 47, 40, 21, 0, 34, 64, 22, 59, 61, 91, 0, 38, 9, 90, 83, 17, 44, 0, 73, 81, 87, 42, 62, 0, 37, 24, 1, 57, 67, 0, 60, 48, 35, 43, 100, 78, 0, 19, 4, 26, 11, 0, 80, 95, 82, 74, 0, 12, 63, 33, 36, 0, 3, 99, 8, 53, 98, 27, 0, 55, 75, 58, 0, 54, 5, 29, 0, 79, 15, 0, 84, 0, 68, 31, 86, 76, 0, 0, 0, 0, 0, 0]"
"[47, 51, 10, 43, 95, 53, 84, 0, 55, 27, 48, 36, 68, 93, 44, 63, 0, 35, 72, 49, 91, 21, 24, 0, 20, 17, 45, 65, 100, 0, 7, 57, 80, 23, 12, 96, 37, 0, 64, 75, 29, 90, 13, 4, 26, 0, 39, 97, 76, 30, 56, 46, 0, 67, 71, 25, 70, 41, 82, 0, 15, 69, 33, 81, 0, 3, 40, 16, 74, 83, 52, 38, 0, 62, 86, 78, 73, 28, 61, 0, 5, 50, 8, 87, 2, 0, 79, 1, 6, 58, 32, 0, 42, 98, 99, 0, 9, 22, 88, 92, 11, 18, 0, 85, 94, 0, 89, 66, 34, 54, 0, 14, 59, 19, 0, 31, 77, 60, 0, 0, 0, 0, 0, 0]"
"[63, 17, 33, 59, 11, 85, 0, 14, 78, 20, 43, 73, 86, 45, 36, 0, 74, 34, 8, 93, 4, 68, 44, 0, 13, 57, 16, 12, 91, 21, 0, 51, 25, 83, 82, 72, 79, 95, 0, 53, 66, 100, 65, 50, 89, 64, 37, 0, 88, 48, 96, 54, 29, 6, 77, 0, 3, 30, 55, 47, 10, 62, 0, 67, 97, 49, 9, 31, 0, 80, 94, 41, 26, 81, 0, 99, 24, 32, 23, 71, 70, 39, 84, 0, 56, 18, 52, 42, 0, 35, 92, 98, 60, 75, 0, 27, 61, 28, 0, 15, 22, 38, 0, 87, 58, 69, 0, 19, 90, 0, 5, 7, 76, 0, 46, 0, 40, 1, 2, 0, 0, 0, 0, 0]"
"[88, 40, 34, 38, 50, 84, 0, 1, 36, 6, 26, 11, 80, 2, 0, 81, 42, 45, 49, 58, 16, 74, 60, 0, 27, 53, 20, 0, 73, 94, 75, 12, 44, 89, 46, 4, 0, 17, 78, 18, 77, 48, 0, 55, 25, 24, 7, 71, 85, 15, 0, 62, 92, 99, 5, 35, 100, 13, 0, 63, 39, 91, 69, 32, 33, 0, 56, 57, 28, 9, 51, 0, 10, 41, 76, 43, 70, 22, 8, 14, 0, 37, 83, 72, 3, 0, 68, 98, 47, 29, 30, 0, 96, 19, 79, 0, 54, 87, 97, 82, 66, 90, 0, 65, 86, 31, 67, 0, 23, 93, 64, 59, 0, 52, 21, 0, 61, 95, 0, 0, 0, 0, 0, 0]"
"[68, 35, 21, 46, 9, 95, 0, 97, 71, 38, 1, 91, 56, 50, 0, 92, 74, 40, 31, 42, 79, 52, 0, 67, 61, 83, 100, 90, 60, 2, 0, 16, 93, 39, 66, 3, 0, 49, 87, 6, 19, 43, 10, 0, 24, 64, 98, 37, 54, 4, 0, 73, 18, 32, 26, 86, 20, 0, 82, 84, 48, 94, 70, 53, 17, 0, 22, 7, 30, 99, 33, 0, 88, 12, 5, 62, 34, 0, 47, 81, 44, 25, 0, 28, 85, 89, 45, 11, 0, 59, 51, 41, 0, 15, 76, 80, 0, 29, 57, 65, 23, 77, 0, 96, 75, 0, 69, 36, 27, 0, 55, 0, 13, 72, 0, 14, 58, 0, 78, 8, 63, 0, 0, 0]"
"[71, 92, 27, 53, 95, 93, 36, 0, 88, 9, 51, 25, 66, 74, 68, 29, 0, 43, 70, 81, 91, 83, 34, 23, 0, 37, 11, 80, 8, 67, 45, 0, 85, 41, 5, 1, 100, 47, 0, 59, 39, 12, 82, 77, 26, 22, 0, 72, 84, 79, 40, 0, 52, 30, 17, 50, 78, 18, 61, 62, 0, 86, 21, 90, 28, 87, 0, 54, 2, 14, 6, 49, 0, 46, 56, 89, 38, 16, 10, 0, 48, 42, 24, 0, 55, 76, 97, 65, 64, 69, 0, 63, 99, 35, 4, 94, 19, 15, 0, 7, 73, 75, 44, 0, 57, 3, 13, 0, 58, 96, 31, 0, 32, 20, 60, 0, 33, 98, 0, 0, 0, 0, 0, 0]"
"[67, 85, 90, 5, 8, 3, 43, 0, 59, 17, 80, 42, 76, 83, 30, 0, 36, 22, 39, 93, 1, 60, 45, 70, 0, 100, 66, 82, 79, 73, 25, 56, 0, 88, 78, 26, 40, 92, 86, 6, 0, 41, 18, 71, 33, 20, 96, 99, 0, 23, 98, 14, 19, 27, 38, 0, 37, 2, 28, 84, 11, 0, 13, 69, 57, 44, 9, 21, 4, 0, 89, 74, 68, 50, 10, 48, 15, 0, 29, 52, 81, 65, 62, 31, 32, 0, 53, 63, 55, 34, 91, 35, 0, 54, 64, 47, 94, 7, 0, 16, 75, 51, 49, 0, 58, 87, 24, 46, 77, 0, 95, 61, 0, 97, 12, 0, 72, 0, 0, 0, 0, 0, 0, 0]"
"[95, 25, 86, 63, 32, 52, 84, 0, 44, 26, 62, 13, 3, 29, 91, 0, 41, 4, 82, 92, 93, 16, 0, 69, 96, 72, 40, 21, 10, 90, 22, 0, 87, 67, 65, 33, 34, 89, 0, 35, 83, 15, 11, 73, 75, 78, 18, 99, 0, 47, 51, 81, 58, 49, 100, 0, 39, 45, 30, 94, 24, 97, 0, 14, 19, 50, 1, 55, 80, 0, 60, 8, 20, 2, 77, 12, 0, 17, 9, 57, 56, 38, 79, 59, 46, 0, 71, 66, 61, 0, 48, 23, 76, 5, 64, 54, 0, 6, 74, 43, 88, 0, 7, 98, 42, 27, 0, 70, 85, 0, 68, 31, 37, 0, 36, 53, 0, 28, 0, 0, 0, 0, 0, 0]"
"[46, 49, 10, 47, 97, 0, 52, 74, 9, 30, 83, 5, 15, 0, 64, 85, 12, 57, 58, 38, 67, 0, 59, 69, 53, 93, 48, 77, 0, 6, 90, 89, 23, 84, 0, 96, 44, 92, 65, 56, 79, 29, 34, 0, 11, 68, 91, 42, 78, 0, 95, 76, 45, 33, 0, 60, 87, 24, 2, 66, 28, 0, 35, 22, 43, 14, 17, 55, 0, 19, 18, 39, 73, 0, 61, 21, 70, 0, 13, 27, 54, 50, 16, 71, 0, 3, 94, 82, 7, 36, 41, 72, 0, 86, 80, 62, 98, 0, 20, 40, 0, 99, 26, 63, 81, 0, 4, 1, 0, 88, 31, 32, 0, 25, 51, 100, 8, 0, 37, 75, 0, 0, 0, 0]"
"[70, 100, 58, 11, 22, 61, 14, 73, 0, 28, 55, 48, 52, 18, 87, 82, 39, 23, 0, 5, 56, 25, 31, 10, 0, 91, 74, 15, 57, 36, 81, 33, 0, 34, 21, 97, 75, 85, 44, 8, 0, 66, 92, 64, 77, 3, 0, 71, 79, 9, 20, 93, 53, 4, 76, 0, 43, 54, 29, 16, 51, 30, 0, 19, 37, 47, 1, 86, 0, 68, 72, 50, 84, 13, 99, 0, 38, 17, 40, 41, 0, 59, 69, 95, 89, 88, 6, 24, 0, 96, 67, 35, 26, 27, 0, 65, 83, 62, 90, 63, 0, 94, 7, 46, 2, 0, 98, 78, 60, 0, 45, 12, 80, 32, 0, 49, 42, 0, 0, 0, 0, 0, 0, 0]"
"[85, 1, 49, 54, 38, 44, 58, 0, 34, 69, 23, 42, 50, 52, 71, 0, 41, 14, 88, 98, 45, 70, 48, 0, 31, 55, 19, 61, 79, 83, 2, 0, 72, 82, 73, 32, 12, 24, 0, 66, 39, 75, 43, 9, 0, 57, 64, 67, 89, 29, 0, 17, 77, 6, 15, 78, 16, 0, 92, 53, 3, 51, 13, 81, 0, 37, 94, 36, 63, 68, 0, 25, 91, 28, 0, 76, 22, 40, 60, 27, 56, 0, 100, 10, 35, 65, 0, 87, 84, 80, 33, 4, 0, 59, 62, 20, 86, 26, 93, 11, 0, 74, 30, 97, 0, 46, 8, 95, 96, 0, 7, 99, 0, 18, 90, 5, 0, 47, 21, 0, 0, 0, 0, 0]"
"[45, 47, 95, 89, 8, 93, 86, 0, 80, 59, 34, 31, 79, 55, 51, 0, 66, 90, 2, 11, 85, 18, 88, 0, 71, 92, 62, 48, 50, 20, 0, 56, 39, 70, 21, 38, 23, 5, 0, 84, 94, 68, 25, 17, 87, 72, 49, 0, 27, 44, 16, 83, 46, 96, 6, 81, 0, 29, 63, 69, 37, 0, 22, 40, 78, 75, 97, 0, 35, 43, 12, 1, 30, 28, 0, 26, 61, 91, 53, 98, 52, 65, 4, 0, 7, 24, 19, 36, 0, 76, 67, 42, 99, 64, 100, 0, 82, 14, 77, 15, 13, 0, 9, 60, 32, 74, 0, 33, 58, 57, 0, 54, 3, 41, 0, 73, 10, 0, 0, 0, 0, 0, 0, 0]"
"[3, 1, 25, 80, 17, 14, 60, 0, 7, 21, 12, 44, 93, 77, 32, 39, 0, 11, 96, 76, 42, 26, 98, 0, 34, 97, 10, 9, 70, 0, 33, 67, 5, 35, 8, 82, 88, 0, 4, 99, 66, 65, 47, 16, 0, 50, 94, 78, 52, 29, 84, 68, 0, 24, 54, 75, 2, 58, 18, 89, 0, 40, 61, 63, 87, 51, 22, 0, 57, 38, 53, 46, 100, 92, 0, 55, 6, 28, 19, 0, 48, 43, 91, 49, 36, 83, 31, 0, 73, 15, 27, 41, 59, 0, 71, 90, 45, 81, 72, 0, 56, 85, 23, 74, 0, 30, 69, 37, 86, 0, 62, 95, 79, 13, 0, 64, 0, 20, 0, 0, 0, 0, 0, 0]"
"[62, 18, 100, 46, 4, 0, 65, 92, 74, 8, 6, 12, 25, 23, 0, 84, 1, 58, 90, 68, 11, 97, 33, 0, 70, 14, 77, 26, 91, 22, 9, 83, 0, 51, 55, 5, 60, 49, 88, 0, 42, 85, 38, 45, 96, 52, 75, 0, 66, 7, 28, 99, 32, 36, 87, 61, 0, 29, 86, 67, 31, 53, 16, 43, 0, 19, 50, 79, 81, 20, 80, 0, 54, 21, 98, 71, 94, 0, 73, 57, 30, 82, 27, 76, 0, 89, 40, 69, 56, 0, 17, 39, 95, 37, 0, 41, 72, 10, 24, 59, 0, 15, 93, 64, 0, 3, 48, 47, 2, 0, 35, 13, 78, 0, 34, 63, 0, 44, 0, 0, 0, 0, 0, 0]"
"[78, 36, 1, 87, 17, 0, 85, 2, 89, 49, 58, 95, 40, 41, 0, 66, 26, 4, 19, 98, 38, 0, 6, 57, 96, 43, 7, 12, 0, 24, 84, 0, 3, 67, 23, 18, 35, 48, 61, 0, 39, 8, 93, 55, 52, 0, 82, 64, 77, 51, 80, 0, 32, 74, 29, 63, 65, 81, 59, 0, 45, 5, 27, 73, 90, 72, 60, 0, 13, 33, 94, 50, 11, 88, 14, 0, 25, 54, 92, 30, 75, 16, 20, 0, 37, 47, 42, 44, 70, 34, 0, 31, 28, 62, 99, 0, 53, 68, 21, 0, 97, 91, 46, 9, 0, 71, 86, 10, 69, 79, 0, 22, 100, 83, 0, 15, 76, 0, 56, 0, 0, 0, 0, 0]"
"[93, 5, 23, 4, 15, 77, 0, 87, 3, 40, 84, 79, 43, 62, 0, 2, 71, 35, 33, 27, 1, 0, 95, 19, 37, 75, 76, 72, 69, 0, 54, 26, 36, 59, 53, 83, 16, 0, 67, 42, 45, 48, 96, 0, 31, 11, 94, 21, 28, 61, 0, 12, 90, 20, 7, 46, 56, 0, 38, 60, 24, 100, 22, 0, 51, 14, 97, 80, 68, 29, 34, 0, 17, 8, 88, 0, 63, 98, 6, 49, 9, 44, 32, 0, 10, 52, 82, 66, 91, 0, 50, 13, 73, 78, 47, 30, 0, 65, 57, 18, 74, 89, 81, 0, 39, 92, 64, 0, 25, 85, 0, 58, 70, 0, 99, 41, 0, 55, 0, 86, 0, 0, 0, 0]"
"[97, 68, 16, 99, 46, 95, 7, 0, 58, 15, 10, 47, 49, 37, 38, 0, 21, 56, 26, 84, 82, 100, 0, 45, 80, 76, 8, 44, 17, 2, 3, 0, 54, 32, 67, 29, 77, 0, 51, 27, 71, 65, 63, 53, 0, 42, 9, 48, 93, 74, 91, 98, 43, 11, 0, 72, 41, 35, 81, 92, 50, 0, 34, 5, 60, 1, 20, 64, 0, 88, 62, 12, 39, 24, 14, 0, 28, 87, 23, 69, 57, 79, 0, 33, 55, 59, 66, 85, 70, 0, 13, 89, 18, 75, 0, 61, 22, 0, 31, 4, 90, 36, 94, 0, 40, 25, 0, 83, 73, 0, 6, 78, 19, 0, 52, 86, 0, 30, 96, 0, 0, 0, 0, 0]"
"[85, 24, 86, 27, 7, 0, 33, 6, 88, 65, 71, 13, 82, 0, 95, 48, 93, 100, 0, 77, 62, 46, 9, 44, 52, 67, 0, 23, 36, 34, 99, 73, 19, 60, 0, 29, 8, 14, 66, 80, 0, 81, 20, 76, 42, 10, 68, 37, 0, 38, 91, 49, 90, 35, 39, 4, 0, 47, 1, 18, 57, 45, 53, 43, 0, 51, 96, 98, 75, 30, 92, 5, 0, 50, 12, 64, 69, 97, 0, 25, 17, 21, 89, 84, 32, 56, 0, 22, 26, 78, 0, 72, 63, 54, 11, 28, 0, 94, 59, 74, 16, 58, 0, 87, 55, 31, 70, 40, 41, 15, 0, 79, 0, 61, 0, 3, 2, 83, 0, 0, 0, 0, 0, 0]"
"[92, 96, 79, 64, 39, 24, 68, 13, 58, 0, 62, 74, 75, 36, 69, 45, 9, 89, 0, 54, 33, 77, 4, 1, 23, 5, 0, 86, 83, 22, 26, 17, 78, 38, 42, 0, 55, 72, 63, 37, 0, 85, 93, 43, 73, 50, 6, 0, 99, 31, 30, 0, 56, 70, 61, 48, 0, 59, 87, 66, 51, 49, 34, 88, 67, 0, 16, 32, 28, 65, 20, 95, 10, 0, 15, 90, 7, 81, 94, 0, 52, 3, 91, 19, 80, 0, 35, 100, 47, 98, 41, 27, 29, 0, 76, 82, 8, 97, 12, 0, 18, 46, 44, 60, 84, 0, 25, 11, 71, 0, 40, 53, 0, 57, 2, 0, 21, 0, 14, 0, 0, 0, 0, 0]"
"[50, 9, 69, 92, 88, 71, 20, 0, 91, 87, 31, 8, 85, 18, 100, 0, 72, 39, 35, 78, 29, 77, 28, 0, 74, 30, 23, 38, 13, 82, 75, 52, 0, 93, 64, 49, 15, 41, 55, 4, 0, 60, 2, 51, 14, 42, 12, 33, 0, 37, 89, 56, 34, 36, 0, 80, 58, 97, 26, 19, 1, 0, 68, 40, 79, 94, 65, 59, 27, 0, 84, 54, 53, 6, 32, 90, 3, 0, 16, 22, 43, 81, 10, 98, 0, 63, 61, 21, 11, 0, 48, 83, 46, 76, 0, 44, 73, 57, 95, 0, 47, 62, 24, 17, 0, 67, 5, 86, 96, 66, 70, 0, 45, 25, 7, 0, 99, 0, 0, 0, 0, 0, 0, 0]"
"[12, 2, 21, 41, 75, 19, 74, 36, 38, 0, 65, 68, 64, 33, 92, 95, 24, 0, 27, 67, 63, 50, 49, 37, 72, 0, 70, 5, 13, 98, 54, 93, 46, 80, 0, 89, 23, 9, 25, 91, 52, 81, 0, 62, 32, 78, 29, 0, 30, 16, 57, 8, 18, 47, 0, 45, 61, 87, 51, 83, 7, 0, 40, 11, 84, 66, 0, 31, 90, 42, 44, 0, 48, 20, 56, 79, 1, 0, 53, 96, 34, 69, 26, 0, 17, 58, 10, 94, 85, 15, 77, 0, 73, 100, 97, 43, 0, 28, 71, 86, 59, 6, 0, 55, 14, 3, 60, 0, 35, 39, 22, 82, 0, 76, 88, 4, 0, 99, 0, 0, 0, 0, 0, 0]"
"[82, 30, 32, 20, 2, 69, 11, 13, 0, 84, 51, 38, 72, 19, 41, 10, 88, 0, 83, 48, 71, 42, 16, 6, 22, 0, 81, 3, 64, 76, 90, 15, 14, 78, 0, 1, 23, 66, 31, 59, 56, 5, 0, 7, 75, 43, 28, 26, 27, 0, 73, 36, 60, 63, 87, 0, 65, 49, 40, 57, 45, 0, 80, 12, 37, 46, 24, 52, 0, 18, 89, 58, 97, 0, 35, 98, 33, 94, 21, 68, 79, 0, 93, 39, 77, 0, 50, 44, 34, 8, 0, 17, 54, 25, 74, 53, 0, 92, 4, 67, 29, 85, 47, 0, 9, 62, 95, 70, 0, 100, 99, 55, 61, 0, 91, 86, 96, 0, 0, 0, 0, 0, 0, 0]"
"[45, 61, 6, 38, 28, 12, 0, 10, 29, 4, 86, 48, 5, 0, 42, 76, 62, 58, 84, 9, 90, 77, 0, 37, 23, 8, 53, 19, 0, 79, 65, 97, 30, 89, 88, 85, 68, 0, 50, 56, 17, 93, 95, 72, 0, 94, 71, 60, 20, 80, 0, 74, 64, 11, 96, 34, 14, 24, 87, 0, 15, 43, 70, 83, 55, 47, 16, 51, 13, 36, 0, 66, 39, 57, 82, 33, 21, 0, 73, 81, 75, 26, 18, 0, 52, 69, 54, 100, 32, 3, 35, 0, 63, 67, 25, 7, 0, 31, 99, 2, 98, 40, 0, 91, 78, 1, 44, 49, 0, 59, 92, 46, 22, 0, 27, 41, 0, 0, 0, 0, 0, 0, 0, 0]"
"[38, 1, 23, 61, 77, 18, 0, 91, 75, 69, 86, 45, 4, 53, 43, 0, 84, 10, 15, 88, 67, 81, 74, 0, 63, 62, 58, 42, 24, 68, 0, 6, 11, 71, 39, 73, 89, 37, 70, 47, 0, 100, 25, 3, 44, 16, 22, 0, 9, 87, 34, 72, 8, 97, 59, 0, 64, 31, 57, 55, 78, 0, 30, 94, 13, 49, 82, 76, 0, 60, 20, 98, 21, 83, 5, 0, 2, 26, 51, 35, 0, 12, 54, 66, 80, 33, 93, 0, 40, 92, 56, 27, 90, 41, 7, 0, 79, 46, 52, 32, 0, 14, 96, 50, 0, 85, 17, 65, 95, 0, 36, 29, 0, 48, 99, 0, 28, 0, 19, 0, 0, 0, 0, 0]"
"[76, 97, 68, 54, 65, 29, 43, 0, 30, 82, 17, 86, 0, 63, 4, 64, 78, 95, 57, 37, 96, 0, 20, 26, 49, 25, 94, 0, 6, 55, 98, 83, 39, 42, 92, 52, 0, 32, 38, 62, 11, 15, 34, 14, 0, 12, 99, 58, 85, 0, 5, 100, 7, 31, 0, 27, 56, 40, 74, 69, 23, 3, 0, 24, 51, 36, 59, 45, 19, 84, 0, 8, 28, 1, 22, 47, 50, 70, 0, 9, 46, 13, 53, 0, 81, 87, 71, 18, 72, 0, 88, 75, 80, 2, 0, 10, 93, 35, 77, 0, 73, 21, 79, 0, 89, 66, 16, 0, 91, 61, 90, 67, 0, 33, 44, 41, 0, 60, 0, 48, 0, 0, 0, 0]"
