"[14, 11, 38, 26, 46, 0, 47, 27, 32, 22, 34, 50, 0, 9, 7, 20, 12, 10, 0, 39, 21, 41, 13, 30, 0, 48, 17, 31, 2, 37, 0, 36, 18, 25, 3, 0, 8, 6, 33, 28, 0, 24, 23, 0, 49, 42, 5, 43, 0, 40, 44, 1, 19, 4, 16, 0, 35, 15, 0, 29, 0, 45, 0, 0, 0]"
"[32, 14, 37, 12, 28, 41, 0, 5, 35, 44, 21, 0, 3, 29, 6, 4, 13, 0, 42, 27, 8, 46, 40, 0, 9, 47, 34, 17, 30, 0, 33, 36, 1, 2, 26, 0, 24, 11, 16, 43, 0, 10, 23, 0, 20, 31, 25, 49, 48, 0, 38, 39, 7, 15, 22, 0, 19, 18, 0, 50, 45, 0, 0, 0, 0]"
"[28, 1, 10, 32, 19, 14, 0, 35, 49, 23, 26, 30, 0, 38, 17, 43, 37, 27, 45, 0, 13, 16, 15, 3, 11, 5, 20, 0, 46, 47, 12, 39, 7, 0, 50, 29, 6, 48, 0, 42, 4, 44, 2, 22, 8, 0, 41, 36, 33, 0, 9, 25, 24, 34, 0, 31, 40, 0, 18, 0, 21, 0, 0, 0, 0]"
"[39, 5, 13, 48, 0, 1, 14, 20, 43, 6, 0, 34, 35, 10, 28, 4, 45, 0, 19, 37, 2, 42, 33, 0, 26, 38, 25, 18, 27, 11, 0, 15, 21, 17, 8, 0, 46, 9, 12, 32, 0, 30, 36, 7, 0, 44, 40, 50, 24, 22, 0, 49, 23, 41, 0, 3, 47, 0, 29, 31, 0, 16, 0, 0, 0]"
"[15, 19, 1, 41, 18, 37, 0, 27, 45, 26, 22, 47, 0, 42, 32, 49, 43, 21, 25, 0, 7, 14, 9, 35, 46, 20, 4, 0, 36, 17, 34, 38, 2, 0, 29, 40, 39, 11, 24, 0, 23, 6, 44, 16, 12, 5, 3, 0, 13, 30, 10, 8, 28, 0, 48, 33, 50, 0, 31, 0, 0, 0, 0, 0, 0]"
"[3, 13, 31, 41, 0, 10, 47, 5, 1, 9, 6, 0, 27, 35, 7, 23, 34, 40, 0, 12, 44, 15, 46, 14, 45, 0, 28, 48, 29, 24, 17, 0, 25, 39, 30, 22, 0, 38, 32, 43, 19, 20, 0, 36, 4, 50, 11, 18, 0, 16, 8, 2, 42, 0, 49, 37, 0, 26, 33, 0, 21, 0, 0, 0, 0]"
"[38, 43, 13, 32, 46, 0, 23, 5, 6, 39, 20, 8, 47, 0, 9, 41, 37, 19, 50, 0, 21, 24, 31, 30, 14, 44, 4, 0, 36, 48, 34, 33, 42, 0, 11, 17, 27, 49, 0, 3, 12, 40, 28, 0, 29, 16, 22, 1, 0, 2, 15, 18, 0, 35, 10, 0, 26, 25, 0, 7, 0, 45, 0, 0, 0]"
"[23, 41, 34, 40, 45, 14, 0, 46, 35, 4, 7, 20, 50, 0, 13, 48, 31, 21, 28, 0, 11, 8, 1, 36, 47, 0, 44, 19, 29, 24, 27, 5, 0, 15, 33, 26, 25, 9, 0, 16, 22, 30, 39, 0, 38, 32, 43, 0, 37, 6, 10, 0, 2, 3, 42, 0, 12, 0, 49, 17, 0, 18, 0, 0, 0]"
"[49, 23, 3, 22, 16, 20, 21, 0, 13, 35, 39, 12, 5, 9, 50, 0, 19, 10, 47, 15, 46, 14, 0, 6, 24, 45, 40, 0, 18, 43, 37, 25, 41, 0, 2, 7, 26, 17, 0, 42, 33, 11, 0, 4, 30, 44, 0, 36, 28, 0, 31, 48, 0, 8, 34, 32, 0, 29, 38, 1, 0, 27, 0, 0, 0]"
"[49, 15, 17, 26, 45, 21, 12, 0, 23, 22, 14, 6, 27, 1, 0, 28, 38, 9, 47, 18, 32, 48, 0, 8, 20, 44, 11, 3, 0, 13, 35, 41, 10, 34, 5, 33, 0, 31, 42, 46, 39, 40, 0, 25, 37, 24, 19, 43, 0, 2, 4, 0, 7, 29, 0, 36, 30, 0, 16, 50, 0, 0, 0, 0, 0]"
"[30, 49, 25, 41, 15, 0, 8, 16, 2, 48, 31, 27, 0, 39, 34, 24, 6, 19, 0, 35, 14, 28, 36, 11, 20, 46, 0, 9, 1, 45, 10, 12, 0, 21, 43, 29, 13, 32, 0, 17, 5, 18, 42, 0, 40, 22, 23, 0, 4, 3, 44, 0, 50, 26, 7, 38, 0, 47, 37, 0, 33, 0, 0, 0, 0]"
"[29, 30, 11, 8, 34, 10, 15, 0, 16, 47, 18, 27, 0, 23, 45, 14, 12, 41, 50, 0, 26, 4, 3, 38, 40, 31, 0, 37, 39, 17, 43, 22, 24, 0, 46, 20, 21, 44, 0, 1, 19, 2, 7, 33, 13, 0, 5, 49, 28, 6, 0, 35, 48, 42, 36, 0, 9, 25, 0, 32, 0, 0, 0, 0, 0]"
"[32, 5, 29, 46, 0, 40, 35, 49, 50, 10, 0, 19, 15, 12, 47, 4, 0, 18, 45, 27, 20, 26, 0, 13, 31, 1, 37, 33, 38, 25, 0, 16, 17, 2, 28, 7, 11, 0, 41, 21, 42, 0, 36, 6, 3, 43, 0, 8, 14, 39, 0, 34, 30, 9, 0, 22, 44, 0, 23, 48, 0, 24, 0, 0, 0]"
"[46, 26, 29, 30, 45, 14, 0, 1, 2, 5, 37, 22, 48, 23, 0, 36, 28, 44, 3, 16, 50, 0, 21, 10, 33, 42, 7, 0, 15, 25, 4, 32, 0, 35, 47, 34, 31, 9, 6, 0, 19, 49, 0, 24, 18, 27, 0, 40, 41, 0, 8, 38, 11, 43, 0, 12, 20, 17, 0, 13, 39, 0, 0, 0, 0]"
"[9, 38, 42, 13, 12, 0, 49, 46, 31, 3, 45, 0, 33, 16, 25, 15, 1, 19, 0, 34, 27, 50, 8, 10, 0, 40, 20, 2, 43, 47, 0, 41, 32, 23, 17, 30, 44, 0, 28, 6, 36, 11, 14, 22, 0, 18, 29, 21, 0, 24, 7, 37, 26, 0, 5, 39, 48, 0, 4, 35, 0, 0, 0, 0, 0]"
"[9, 3, 18, 10, 11, 0, 26, 40, 49, 25, 46, 36, 0, 15, 23, 16, 50, 45, 0, 12, 24, 32, 1, 0, 44, 43, 33, 17, 39, 0, 14, 5, 21, 28, 19, 48, 0, 27, 47, 6, 35, 20, 0, 2, 8, 34, 31, 22, 0, 13, 7, 29, 4, 0, 37, 41, 0, 38, 42, 0, 30, 0, 0, 0, 0]"
"[34, 39, 46, 21, 48, 0, 15, 50, 2, 32, 7, 0, 19, 18, 24, 10, 42, 25, 0, 20, 6, 33, 9, 17, 44, 0, 22, 13, 16, 45, 0, 37, 28, 23, 38, 40, 0, 49, 4, 11, 0, 26, 47, 12, 1, 5, 0, 8, 27, 30, 35, 29, 3, 0, 41, 36, 0, 31, 14, 0, 43, 0, 0, 0, 0]"
"[28, 17, 35, 44, 19, 0, 27, 26, 16, 29, 10, 0, 33, 42, 20, 34, 13, 7, 0, 37, 48, 22, 2, 30, 12, 0, 40, 41, 18, 39, 0, 36, 23, 47, 1, 0, 21, 24, 45, 31, 0, 25, 5, 46, 50, 6, 0, 4, 15, 38, 0, 9, 43, 14, 0, 8, 11, 32, 0, 3, 49, 0, 0, 0, 0]"
"[29, 40, 22, 38, 26, 16, 0, 1, 2, 35, 20, 3, 0, 6, 11, 15, 23, 43, 49, 25, 0, 4, 33, 8, 14, 17, 0, 13, 19, 31, 36, 21, 47, 7, 0, 37, 42, 32, 30, 0, 5, 34, 46, 50, 44, 45, 0, 41, 39, 10, 24, 28, 0, 27, 9, 12, 0, 48, 18, 0, 0, 0, 0, 0, 0]"
"[47, 7, 36, 39, 4, 1, 0, 18, 48, 33, 34, 21, 17, 22, 0, 16, 37, 46, 23, 44, 27, 0, 40, 31, 38, 49, 32, 11, 28, 0, 29, 20, 26, 2, 24, 0, 43, 6, 3, 12, 8, 42, 0, 14, 50, 13, 30, 0, 19, 10, 45, 15, 35, 9, 0, 41, 25, 5, 0, 0, 0, 0, 0, 0, 0]"
"[6, 33, 38, 11, 22, 0, 5, 2, 16, 32, 28, 42, 0, 47, 4, 12, 39, 30, 0, 8, 36, 29, 17, 3, 0, 15, 1, 9, 34, 21, 0, 18, 50, 25, 24, 0, 20, 41, 10, 49, 26, 13, 0, 31, 48, 0, 14, 27, 0, 44, 23, 19, 40, 0, 45, 43, 0, 46, 37, 0, 7, 0, 35, 0, 0]"
"[49, 7, 31, 0, 42, 18, 15, 5, 45, 24, 0, 25, 20, 14, 19, 38, 35, 22, 0, 29, 11, 39, 50, 6, 0, 36, 16, 8, 27, 0, 47, 13, 30, 46, 0, 48, 10, 33, 41, 26, 0, 32, 40, 28, 2, 0, 4, 44, 37, 17, 0, 34, 3, 0, 9, 23, 1, 0, 21, 12, 43, 0, 0, 0, 0]"
"[42, 27, 23, 48, 45, 0, 14, 36, 10, 46, 15, 0, 21, 9, 13, 26, 0, 3, 33, 49, 12, 0, 35, 16, 41, 39, 31, 19, 0, 22, 20, 24, 6, 18, 0, 37, 32, 44, 8, 0, 7, 5, 40, 25, 50, 0, 11, 17, 47, 0, 38, 30, 43, 2, 0, 34, 28, 1, 0, 29, 0, 4, 0, 0, 0]"
"[20, 49, 33, 14, 35, 22, 0, 23, 27, 21, 29, 30, 0, 37, 9, 19, 16, 47, 1, 0, 25, 36, 46, 2, 0, 7, 42, 24, 18, 5, 0, 44, 17, 28, 0, 45, 41, 40, 6, 0, 10, 26, 43, 15, 38, 0, 11, 12, 48, 8, 32, 31, 3, 0, 4, 50, 34, 39, 0, 13, 0, 0, 0, 0, 0]"
"[43, 45, 44, 46, 29, 15, 4, 0, 36, 20, 13, 40, 34, 0, 9, 23, 47, 6, 1, 0, 30, 39, 14, 38, 3, 0, 42, 12, 26, 0, 35, 37, 48, 28, 0, 7, 33, 10, 49, 0, 25, 32, 2, 27, 41, 0, 18, 50, 16, 19, 11, 0, 5, 21, 22, 8, 0, 17, 31, 0, 24, 0, 0, 0, 0]"
"[36, 2, 24, 4, 5, 42, 21, 0, 27, 26, 34, 7, 0, 20, 12, 46, 33, 25, 16, 6, 0, 18, 39, 32, 29, 47, 0, 23, 17, 15, 44, 41, 0, 35, 30, 1, 48, 0, 9, 38, 31, 10, 50, 0, 45, 40, 8, 3, 19, 0, 22, 14, 13, 11, 0, 43, 28, 37, 0, 49, 0, 0, 0, 0, 0]"
"[4, 34, 13, 1, 16, 39, 0, 50, 32, 26, 21, 49, 23, 0, 8, 22, 15, 46, 42, 3, 5, 0, 41, 27, 45, 43, 9, 17, 0, 44, 40, 12, 38, 29, 14, 28, 0, 37, 2, 11, 31, 0, 19, 6, 18, 33, 0, 35, 7, 10, 0, 24, 30, 20, 48, 0, 25, 36, 0, 47, 0, 0, 0, 0, 0]"
"[19, 24, 39, 15, 23, 0, 34, 10, 44, 31, 43, 37, 0, 4, 32, 13, 8, 6, 0, 30, 9, 22, 26, 45, 2, 0, 18, 35, 25, 1, 7, 16, 17, 0, 5, 38, 33, 41, 14, 0, 28, 47, 12, 0, 21, 49, 48, 20, 29, 0, 3, 46, 50, 0, 36, 40, 42, 0, 27, 11, 0, 0, 0, 0, 0]"
"[11, 6, 41, 0, 34, 15, 17, 43, 25, 0, 1, 3, 32, 16, 12, 0, 45, 40, 10, 46, 23, 27, 0, 5, 33, 35, 4, 2, 50, 0, 24, 36, 19, 0, 18, 13, 29, 22, 39, 0, 49, 38, 44, 31, 0, 30, 37, 0, 48, 7, 20, 8, 0, 21, 9, 0, 42, 26, 28, 0, 47, 14, 0, 0, 0]"
"[23, 34, 32, 10, 24, 33, 0, 44, 25, 47, 17, 40, 4, 2, 0, 36, 3, 0, 16, 26, 48, 6, 30, 22, 20, 0, 19, 41, 21, 0, 46, 12, 42, 18, 45, 50, 0, 29, 1, 43, 5, 8, 7, 9, 0, 13, 27, 37, 49, 0, 14, 28, 0, 15, 11, 35, 39, 0, 31, 38, 0, 0, 0, 0, 0]"
"[33, 50, 16, 24, 6, 29, 0, 48, 40, 30, 49, 27, 45, 0, 37, 7, 18, 34, 10, 35, 32, 0, 2, 13, 42, 20, 0, 43, 4, 3, 22, 14, 19, 0, 12, 9, 41, 36, 0, 46, 39, 47, 1, 25, 0, 44, 21, 23, 31, 0, 11, 15, 0, 8, 26, 38, 0, 28, 17, 0, 5, 0, 0, 0, 0]"
"[19, 47, 5, 15, 31, 0, 40, 17, 24, 32, 48, 0, 1, 38, 45, 22, 27, 49, 36, 46, 0, 3, 25, 35, 39, 0, 28, 42, 30, 43, 34, 0, 37, 21, 23, 4, 0, 11, 41, 50, 8, 0, 6, 44, 12, 0, 7, 26, 33, 18, 0, 10, 9, 13, 0, 2, 20, 29, 0, 16, 14, 0, 0, 0, 0]"
"[35, 39, 42, 40, 48, 0, 25, 32, 10, 11, 17, 0, 37, 4, 5, 2, 19, 15, 0, 14, 49, 41, 46, 38, 13, 33, 0, 6, 3, 28, 21, 50, 0, 24, 45, 29, 0, 12, 7, 44, 0, 34, 9, 16, 1, 31, 0, 47, 26, 27, 43, 0, 18, 20, 22, 0, 8, 36, 0, 23, 0, 30, 0, 0, 0]"
"[16, 5, 23, 11, 42, 0, 46, 43, 35, 12, 0, 26, 38, 20, 25, 0, 29, 21, 31, 8, 49, 48, 0, 50, 47, 3, 7, 9, 39, 0, 19, 6, 24, 1, 0, 4, 32, 37, 41, 0, 2, 18, 17, 30, 0, 10, 34, 27, 44, 33, 0, 36, 45, 40, 13, 0, 14, 15, 0, 28, 22, 0, 0, 0, 0]"
"[2, 28, 40, 16, 8, 37, 0, 49, 25, 14, 26, 29, 30, 9, 4, 0, 20, 43, 1, 46, 0, 47, 27, 18, 34, 0, 13, 10, 41, 44, 45, 24, 23, 0, 48, 17, 42, 5, 0, 32, 38, 39, 21, 7, 0, 6, 36, 22, 31, 0, 3, 50, 19, 11, 0, 33, 35, 0, 12, 15, 0, 0, 0, 0, 0]"
"[26, 17, 45, 36, 9, 5, 0, 38, 46, 31, 20, 16, 2, 15, 0, 27, 4, 10, 28, 1, 0, 3, 33, 7, 6, 11, 32, 0, 29, 49, 8, 35, 42, 14, 0, 40, 50, 30, 25, 41, 22, 0, 21, 19, 18, 0, 44, 13, 23, 0, 24, 37, 34, 0, 48, 43, 0, 47, 39, 12, 0, 0, 0, 0, 0]"
